id,normalizacion,protocolo,pliegue,indice_pliegue,modelo,semilla,accuracy,balanced_accuracy,f1_macro,accuracy_espejado,accuracy_val,n_train,n_val,n_test,tiempo_entrenamiento_s,tiempo_prediccion_test_s,epocas,mejor_epoca,dispositivo
135,muneca,lopo,p2,1,random_forest,1,0.811965811965812,0.8106675335598323,0.8114154629383018,0.7401709401709402,0.8813559322033898,1992,354,585,4.747515700000804,0.056832099973689765,,,cpu
136,muneca,lopo,p3,2,cnn_baseline,1,0.9540816326530612,0.953764625708661,0.9529836146950696,0.9506802721088435,0.943342776203966,1990,353,588,64.29222860001028,0.0045269999536685646,54.0,34.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
137,muneca,lopo,p3,2,mlp,1,0.9506802721088435,0.9504144573584927,0.9497336447497399,0.9506802721088435,0.9603399433427762,1990,353,588,101.88674639997771,0.0036415999638848007,95.0,75.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
138,muneca,lopo,p3,2,svm,1,0.9336734693877551,0.9335447291485582,0.9320680158605685,0.935374149659864,0.9150141643059491,1990,353,588,0.9721013000234962,0.10790810000617057,,,cpu
139,muneca,lopo,p3,2,random_forest,1,0.9387755102040817,0.9384907565025385,0.9375947001943682,0.9336734693877551,0.8923512747875354,1990,353,588,4.8069815000053495,0.06908159999875352,,,cpu
140,muneca,lopo,p4,3,cnn_baseline,1,0.9549248747913188,0.95493265993266,0.9547833288879154,0.9549248747913188,0.9348441926345609,1979,353,599,41.255435800005216,0.004053400014527142,35.0,15.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
141,muneca,lopo,p4,3,mlp,1,0.9666110183639399,0.9665993265993266,0.9665145162578906,0.9766277128547579,0.943342776203966,1979,353,599,93.82737459999043,0.003975400002673268,89.0,69.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
142,muneca,lopo,p4,3,svm,1,0.9465776293823038,0.9465993265993266,0.9463597573918611,0.9415692821368948,0.8895184135977338,1979,353,599,1.0730249999905936,0.08574720000615343,,,cpu
143,muneca,lopo,p4,3,random_forest,1,0.8964941569282137,0.8964478114478114,0.8943777398855751,0.9015025041736227,0.8725212464589235,1979,353,599,4.819270299980417,0.06794219999574125,,,cpu
144,muneca,lopo,p5,4,cnn_baseline,1,0.959114139693356,0.958578859758635,0.9588380990430796,0.9471890971039182,0.9746478873239437,1989,355,587,70.48083789995871,0.005472399992868304,59.0,39.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
145,muneca,lopo,p5,4,mlp,1,0.948892674616695,0.94791037718004,0.947813252837145,0.948892674616695,0.971830985915493,1989,355,587,67.87079290003749,0.0031039000023156404,63.0,43.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
146,muneca,lopo,p5,4,svm,1,0.9216354344122658,0.9223152877085461,0.9202479297162954,0.8960817717206133,0.9267605633802817,1989,355,587,1.3480739999795333,0.0961995999678038,,,cpu
147,muneca,lopo,p5,4,random_forest,1,0.7989778534923339,0.7994175840805055,0.7877163999023741,0.7955706984667802,0.923943661971831,1989,355,587,4.705931500007864,0.06916070001898333,,,cpu
148,muneca,lopo,p1,0,cnn_baseline,2,0.9125874125874126,0.912547639406994,0.9116278239271224,0.9038461538461539,0.9663865546218487,2002,357,572,62.22505589999491,0.005112200044095516,52.0,32.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
149,muneca,lopo,p1,0,mlp,2,0.8986013986013986,0.898388427832934,0.8984666993120217,0.8863636363636364,0.9467787114845938,2002,357,572,54.89797379996162,0.0033513999660499394,51.0,31.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
150,muneca,lopo,p1,0,svm,2,0.8741258741258742,0.8735343423748061,0.8741509059624325,0.8776223776223776,0.9299719887955182,2002,357,572,0.9235441999626346,0.08660340000642464,,,cpu
151,muneca,lopo,p1,0,random_forest,2,0.763986013986014,0.762828639849186,0.7543347757357309,0.7692307692307693,0.9243697478991597,2002,357,572,4.737221799965482,0.07315850001759827,,,cpu
152,muneca,lopo,p2,1,cnn_baseline,2,0.9623931623931624,0.9616644611575488,0.962151822164487,0.9418803418803419,0.9463276836158192,1992,354,585,54.866822400013916,0.005036799993831664,46.0,26.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
153,muneca,lopo,p2,1,mlp,2,0.9606837606837607,0.9599301108517699,0.9603131443039047,0.9572649572649573,0.9576271186440678,1992,354,585,87.93257169995923,0.0035432999720796943,82.0,62.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
154,muneca,lopo,p2,1,svm,2,0.8307692307692308,0.8300207421602739,0.837617495734491,0.8273504273504273,0.9491525423728814,1992,354,585,0.9891991000040434,0.09072999999625608,,,cpu
155,muneca,lopo,p2,1,random_forest,2,0.8153846153846154,0.8144974823512996,0.8164638876060861,0.7350427350427351,0.8813559322033898,1992,354,585,5.000228199991398,0.0753199000027962,,,cpu
156,muneca,lopo,p3,2,cnn_baseline,2,0.9489795918367347,0.9487130793169084,0.948027109154173,0.9506802721088435,0.9546742209631728,1990,353,588,62.19917129998794,0.003480800020042807,52.0,32.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
157,muneca,lopo,p3,2,mlp,2,0.9472789115646258,0.9470127426165718,0.9461196412037717,0.9455782312925171,0.9546742209631728,1990,353,588,85.77660660003312,0.008552899991627783,80.0,60.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
158,muneca,lopo,p3,2,svm,2,0.9421768707482994,0.9419969489409842,0.940864630926523,0.9421768707482994,0.9178470254957507,1990,353,588,1.04156659997534,0.10085009998874739,,,cpu
159,muneca,lopo,p3,2,random_forest,2,0.9336734693877551,0.933405540077116,0.9325132224684789,0.935374149659864,0.8980169971671388,1990,353,588,4.992451699974481,0.09041500004241243,,,cpu
160,muneca,lopo,p4,3,cnn_baseline,2,0.9499165275459098,0.9499326599326601,0.9496883481970201,0.9532554257095158,0.9376770538243626,1979,353,599,44.745567100006156,0.003956399974413216,38.0,18.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
161,muneca,lopo,p4,3,mlp,2,0.9716193656093489,0.9715993265993266,0.9714848177119636,0.9782971619365609,0.9405099150141643,1979,353,599,94.82651970000006,0.003492599993478507,90.0,70.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
162,muneca,lopo,p4,3,svm,2,0.9465776293823038,0.9465993265993266,0.9463597573918611,0.9365609348914858,0.8895184135977338,1979,353,599,1.0468687000102364,0.1037532000336796,,,cpu
163,muneca,lopo,p4,3,random_forest,2,0.8981636060100167,0.8981313131313131,0.896321056624929,0.9015025041736227,0.8753541076487252,1979,353,599,5.01097609999124,0.06814340001437813,,,cpu
164,muneca,lopo,p5,4,cnn_baseline,2,0.9403747870528109,0.9396820262550599,0.9402268253533315,0.938671209540034,0.9774647887323944,1989,355,587,43.16648150002584,0.004939899954479188,36.0,16.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
165,muneca,lopo,p5,4,mlp,2,0.9471890971039182,0.9458485605114819,0.9459916055610638,0.948892674616695,0.9633802816901409,1989,355,587,51.51222150004469,0.00753689999692142,48.0,28.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
166,muneca,lopo,p5,4,svm,2,0.919931856899489,0.9204594635493512,0.9186982345544074,0.8909710391822828,0.9267605633802817,1989,355,587,1.068336900032591,0.10010789998341352,,,cpu
167,muneca,lopo,p5,4,random_forest,2,0.8040885860306644,0.8046572466235387,0.7938479142223033,0.7921635434412265,0.9154929577464789,1989,355,587,5.105948299984448,0.07640310004353523,,,cpu
168,muneca_escala,temporal,unico,0,cnn_baseline,0,0.9396355353075171,0.9389630132764216,0.939439092621987,0.9225512528473804,0.9531772575250836,1754,299,878,26.31156640005065,0.00394850003067404,25.0,5.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
169,muneca_escala,temporal,unico,0,mlp,0,0.9464692482915718,0.9457072575206658,0.9457145861312198,0.9419134396355353,0.979933110367893,1754,299,878,61.6429176000529,0.0036404000129550695,66.0,46.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
170,muneca_escala,temporal,unico,0,svm,0,0.9384965831435079,0.9375768519352242,0.9374840220189555,0.9328018223234624,0.9464882943143813,1754,299,878,0.7979291999945417,0.1092754999990575,,,cpu
171,muneca_escala,temporal,unico,0,random_forest,0,0.907744874715262,0.907424933805903,0.9070739754067683,0.9111617312072893,0.939799331103679,1754,299,878,4.391630000027362,0.09541840001475066,,,cpu
172,muneca_escala,temporal,unico,0,knn,0,0.9191343963553531,0.9184618790245028,0.9183644213650378,0.8917995444191344,0.9498327759197325,1754,299,878,0.0065061000059358776,0.14614419999998063,,,cpu
173,muneca_escala,temporal,unico,0,logreg,0,0.928246013667426,0.927361636720009,0.9274403748687042,0.908883826879271,0.9498327759197325,1754,299,878,0.29203899996355176,0.0020281000179238617,,,cpu
174,muneca_escala,temporal,unico,0,cnn_baseline,1,0.9419134396355353,0.9414168340036237,0.9416565234473481,0.9464692482915718,0.9765886287625418,1754,299,878,38.472062000015285,0.003748800023458898,37.0,17.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
175,muneca_escala,temporal,unico,0,mlp,1,0.9396355353075171,0.9389458378275913,0.9390076565244351,0.9419134396355353,0.9698996655518395,1754,299,878,57.86399340000935,0.0036898000398650765,62.0,42.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
176,muneca_escala,temporal,unico,0,svm,1,0.9384965831435079,0.9375844098286882,0.9374975946043067,0.9362186788154897,0.9464882943143813,1754,299,878,0.7927913999883458,0.11781530000735074,,,cpu
177,muneca_escala,temporal,unico,0,random_forest,1,0.9145785876993167,0.9143034040027184,0.9139476220524575,0.9054669703872438,0.919732441471572,1754,299,878,4.43352760002017,0.08875150000676513,,,cpu
178,muneca_escala,temporal,unico,0,cnn_baseline,2,0.9362186788154897,0.935713288731733,0.9357186532128927,0.9419134396355353,0.9665551839464883,1754,299,878,43.78784770000493,0.004098300007171929,42.0,22.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
179,muneca_escala,temporal,unico,0,mlp,2,0.9453302961275627,0.9447373127557571,0.9447515227920112,0.9453302961275627,0.9698996655518395,1754,299,878,81.24859910004307,0.003480900020804256,87.0,67.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
180,muneca_escala,temporal,unico,0,svm,2,0.9373576309794989,0.9364507258090983,0.9363551360077627,0.9339407744874715,0.9531772575250836,1754,299,878,0.7609560999553651,0.1198793999501504,,,cpu
181,muneca_escala,temporal,unico,0,random_forest,2,0.9157175398633257,0.9153416004725696,0.9150114857794748,0.9043280182232346,0.919732441471572,1754,299,878,4.385579800000414,0.08533680002437904,,,cpu
182,muneca_escala,lopo,p1,0,cnn_baseline,0,0.9248251748251748,0.9249443581508713,0.9244355804838036,0.9300699300699301,0.957983193277311,2002,357,572,39.47546440002043,0.004570299992337823,33.0,13.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
183,muneca_escala,lopo,p1,0,mlp,0,0.9283216783216783,0.928088468933412,0.9279735469945852,0.8933566433566433,0.9551820728291317,2002,357,572,49.81342179997591,0.004898499988485128,46.0,26.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
184,muneca_escala,lopo,p1,0,svm,0,0.9003496503496503,0.9001552726447178,0.9002048694763142,0.8986013986013986,0.9551820728291317,2002,357,572,0.8383409000234678,0.0855901999748312,,,cpu
185,muneca_escala,lopo,p1,0,random_forest,0,0.8636363636363636,0.86347543198534,0.8626024379149057,0.8548951048951049,0.9355742296918768,2002,357,572,4.757255600008648,0.05864020000444725,,,cpu
186,muneca_escala,lopo,p1,0,knn,0,0.8164335664335665,0.8150878701493212,0.8158812681824107,0.8461538461538461,0.9299719887955182,2002,357,572,0.008660299994517118,0.14441300003090873,,,cpu
187,muneca_escala,lopo,p1,0,logreg,0,0.8898601398601399,0.889095853035014,0.8884058914027677,0.8688811188811189,0.9243697478991597,2002,357,572,0.260472199996002,0.0023455999908037484,,,cpu
188,muneca_escala,lopo,p2,1,cnn_baseline,0,0.9538461538461539,0.9533417342173102,0.9529617128659837,0.9658119658119658,0.9491525423728814,1992,354,585,60.94482420000713,0.0038167000166140497,51.0,31.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
189,muneca_escala,lopo,p2,1,mlp,0,0.9692307692307692,0.9685992024701702,0.9688036986291033,0.9709401709401709,0.96045197740113,1992,354,585,68.57051940000383,0.003983100003097206,64.0,44.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
190,muneca_escala,lopo,p2,1,svm,0,0.9572649572649573,0.9561616170756748,0.9562214416454595,0.9623931623931624,0.940677966101695,1992,354,585,1.0543858000310138,0.10773340001469478,,,cpu
191,muneca_escala,lopo,p2,1,random_forest,0,0.9247863247863248,0.922957046490231,0.9233733753906087,0.9230769230769231,0.9011299435028248,1992,354,585,5.032615399977658,0.048652200028300285,,,cpu
192,muneca_escala,lopo,p2,1,knn,0,0.8752136752136752,0.8735977741393676,0.8706233701347639,0.8615384615384616,0.9152542372881356,1992,354,585,0.007828000001609325,0.10752239997964352,,,cpu
193,muneca_escala,lopo,p2,1,logreg,0,0.8957264957264958,0.8949158027499041,0.8954398034773963,0.8837606837606837,0.9152542372881356,1992,354,585,0.3071304999757558,0.002472700027283281,,,cpu
194,muneca_escala,lopo,p3,2,cnn_baseline,0,0.9540816326530612,0.953764625708661,0.9530837130094537,0.9523809523809523,0.9518413597733711,1990,353,588,61.09860799997114,0.00483589997747913,51.0,31.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
195,muneca_escala,lopo,p3,2,mlp,0,0.9523809523809523,0.9520464126502418,0.9511381424505551,0.9523809523809523,0.9660056657223796,1990,353,588,85.0715698999702,0.00403869996080175,79.0,59.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
196,muneca_escala,lopo,p3,2,svm,0,0.9506802721088435,0.9503281995918226,0.9496111561819239,0.9455782312925171,0.943342776203966,1990,353,588,1.0725223000044934,0.08791419997578487,,,cpu
197,muneca_escala,lopo,p3,2,random_forest,0,0.9506802721088435,0.9502927904474295,0.9492884514293282,0.9455782312925171,0.9178470254957507,1990,353,588,5.267451699997764,0.11647459998494014,,,cpu
198,muneca_escala,lopo,p3,2,knn,0,0.9132653061224489,0.9132561076080958,0.9119155443247017,0.923469387755102,0.9036827195467422,1990,353,588,0.019438099989201874,0.17349950002972037,,,cpu
199,muneca_escala,lopo,p3,2,logreg,0,0.9421768707482994,0.9419275261911492,0.9407586932949217,0.9472789115646258,0.9235127478753541,1990,353,588,0.3313493999885395,0.0025412000250071287,,,cpu
200,muneca_escala,lopo,p4,3,cnn_baseline,0,0.9532554257095158,0.9532996632996632,0.9531145456611513,0.9582637729549248,0.9376770538243626,1979,353,599,37.72387170000002,0.004943199979607016,32.0,12.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
201,muneca_escala,lopo,p4,3,mlp,0,0.9649415692821369,0.9649326599326601,0.9647540023352063,0.9716193656093489,0.9461756373937678,1979,353,599,54.21041639999021,0.003468699986115098,51.0,31.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
202,muneca_escala,lopo,p4,3,svm,0,0.9465776293823038,0.9465993265993266,0.9463835969378164,0.9616026711185309,0.9291784702549575,1979,353,599,0.833243599976413,0.08466249995399266,,,cpu
203,muneca_escala,lopo,p4,3,random_forest,0,0.9265442404006677,0.9266161616161616,0.9257556712101082,0.9449081803005008,0.9121813031161473,1979,353,599,4.693329299974721,0.12518209998961538,,,cpu
204,muneca_escala,lopo,p4,3,knn,0,0.9432387312186978,0.9432659932659933,0.9430279404553853,0.9565943238731218,0.9150141643059491,1979,353,599,0.008768199943006039,0.1035855999798514,,,cpu
205,muneca_escala,lopo,p4,3,logreg,0,0.9599332220367279,0.9599663299663298,0.9598955430978758,0.9432387312186978,0.9150141643059491,1979,353,599,0.2406880000489764,0.0025132999871857464,,,cpu
206,muneca_escala,lopo,p5,4,cnn_baseline,0,0.9505962521294719,0.9495770438467067,0.9498431098937458,0.9505962521294719,0.9802816901408451,1989,355,587,53.952417200023774,0.0051330000278539956,45.0,25.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
207,muneca_escala,lopo,p5,4,mlp,0,0.9574105621805792,0.9570845155676616,0.9569535816534941,0.9505962521294719,0.9746478873239437,1989,355,587,61.06055880000349,0.0027339000371284783,57.0,37.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
208,muneca_escala,lopo,p5,4,svm,0,0.9437819420783645,0.9424815571444785,0.9428382320181893,0.938671209540034,0.9661971830985916,1989,355,587,0.9577869999920949,0.07972659997176379,,,cpu
209,muneca_escala,lopo,p5,4,random_forest,0,0.8654173764906303,0.8653643173306095,0.8634744510928045,0.8654173764906303,0.952112676056338,1989,355,587,5.093924099986907,0.07175030000507832,,,cpu
210,muneca_escala,lopo,p5,4,knn,0,0.8517887563884157,0.8513625014186812,0.8514579431797857,0.8534923339011925,0.9380281690140845,1989,355,587,0.004310999996960163,0.12276240001665428,,,cpu
211,muneca_escala,lopo,p5,4,logreg,0,0.919931856899489,0.9189125335754548,0.9179195529330167,0.9301533219761499,0.9380281690140845,1989,355,587,0.3200211999937892,0.002277499996125698,,,cpu
212,muneca_escala,lopo,p1,0,cnn_baseline,1,0.9230769230769231,0.9231322315865311,0.9230187997206606,0.9230769230769231,0.969187675070028,2002,357,572,39.41615400003502,0.004185500030871481,33.0,13.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
213,muneca_escala,lopo,p1,0,mlp,1,0.9370629370629371,0.9369569518102274,0.9368011462144623,0.9020979020979021,0.9635854341736695,2002,357,572,80.63027140003396,0.006899700034409761,75.0,55.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
214,muneca_escala,lopo,p1,0,svm,1,0.9038461538461539,0.9037013719354982,0.9037329761278365,0.8986013986013986,0.9551820728291317,2002,357,572,0.895843899983447,0.08036630001151934,,,cpu
215,muneca_escala,lopo,p1,0,random_forest,1,0.8601398601398601,0.8596241617046982,0.8588332818334973,0.8601398601398601,0.9327731092436975,2002,357,572,4.970743300043978,0.07005510001908988,,,cpu
216,muneca_escala,lopo,p2,1,cnn_baseline,1,0.9658119658119658,0.9649063600676504,0.965004310377157,0.958974358974359,0.940677966101695,1992,354,585,37.114767999970354,0.004297300009056926,31.0,11.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
217,muneca_escala,lopo,p2,1,mlp,1,0.9606837606837607,0.9601129796982332,0.9602100943856167,0.9623931623931624,0.9548022598870056,1992,354,585,69.38562200003071,0.0034342000144533813,65.0,45.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
218,muneca_escala,lopo,p2,1,svm,1,0.9572649572649573,0.9561956306811169,0.9562239880116885,0.9623931623931624,0.940677966101695,1992,354,585,0.8633716000476852,0.06848729995545,,,cpu
219,muneca_escala,lopo,p2,1,random_forest,1,0.9230769230769231,0.9208906285251954,0.9208326710990611,0.9111111111111111,0.9011299435028248,1992,354,585,5.43074899999192,0.05103249999228865,,,cpu
220,muneca_escala,lopo,p3,2,cnn_baseline,1,0.95578231292517,0.9554828387670803,0.9548990030625172,0.9523809523809523,0.9575070821529745,1990,353,588,52.59496409998974,0.004640700004529208,44.0,24.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
221,muneca_escala,lopo,p3,2,mlp,1,0.9489795918367347,0.9486615329251559,0.9477153301357403,0.9506802721088435,0.9631728045325779,1990,353,588,68.44700290000765,0.003096899949014187,64.0,44.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
222,muneca_escala,lopo,p3,2,svm,1,0.9506802721088435,0.9503281995918226,0.9496111561819239,0.9455782312925171,0.943342776203966,1990,353,588,0.8797609999892302,0.08908940001856536,,,cpu
223,muneca_escala,lopo,p3,2,random_forest,1,0.9489795918367347,0.9485921101753209,0.9476954994343663,0.9472789115646258,0.9150141643059491,1990,353,588,5.242069599975366,0.09999429999152198,,,cpu
224,muneca_escala,lopo,p4,3,cnn_baseline,1,0.9432387312186978,0.9432659932659933,0.9429520860408047,0.9482470784641068,0.9348441926345609,1979,353,599,34.316518100036774,0.005694199993740767,29.0,9.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
225,muneca_escala,lopo,p4,3,mlp,1,0.9616026711185309,0.9615993265993265,0.9615400968472567,0.9716193656093489,0.943342776203966,1979,353,599,59.44212980003795,0.003514900046866387,56.0,36.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
226,muneca_escala,lopo,p4,3,svm,1,0.9465776293823038,0.9465993265993266,0.9463835969378164,0.9616026711185309,0.9291784702549575,1979,353,599,0.811326100025326,0.07185920001938939,,,cpu
227,muneca_escala,lopo,p4,3,random_forest,1,0.9282136894824707,0.9282828282828283,0.9273759789787474,0.9499165275459098,0.9121813031161473,1979,353,599,5.37652170000365,0.08312030002707615,,,cpu
228,muneca_escala,lopo,p5,4,cnn_baseline,1,0.959114139693356,0.9580282222978852,0.9584646955975975,0.9540034071550255,0.9690140845070423,1989,355,587,38.12997329997597,0.005085700016934425,32.0,12.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
229,muneca_escala,lopo,p5,4,mlp,1,0.9522998296422487,0.9512773805470435,0.9515102695445207,0.9454855195911414,0.9746478873239437,1989,355,587,88.82534069998655,0.0034242000547237694,83.0,63.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
230,muneca_escala,lopo,p5,4,svm,1,0.9437819420783645,0.9424815571444785,0.9428382320181893,0.938671209540034,0.9661971830985916,1989,355,587,0.8067487999796867,0.09125080000376329,,,cpu
231,muneca_escala,lopo,p5,4,random_forest,1,0.8756388415672913,0.8752761699390913,0.8748471768633812,0.8568994889267462,0.9492957746478873,1989,355,587,5.4032478999579325,0.13187340000877157,,,cpu
232,muneca_escala,lopo,p1,0,cnn_baseline,2,0.9178321678321678,0.9176031812742114,0.9176655156010259,0.9143356643356644,0.9523809523809523,2002,357,572,33.54659189999802,0.003958000044804066,28.0,8.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
233,muneca_escala,lopo,p1,0,mlp,2,0.9108391608391608,0.9106218966234408,0.9105970139757229,0.8881118881118881,0.9467787114845938,2002,357,572,41.94526569999289,0.0035405000089667737,39.0,19.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
234,muneca_escala,lopo,p1,0,svm,2,0.9038461538461539,0.9035904580047083,0.9036670400601129,0.9020979020979021,0.9551820728291317,2002,357,572,0.7696624000091106,0.06896050000796095,,,cpu
235,muneca_escala,lopo,p1,0,random_forest,2,0.8618881118881119,0.8615404650047802,0.8604600582989242,0.8741258741258742,0.9243697478991597,2002,357,572,5.271337000012863,0.057655900018289685,,,cpu
236,muneca_escala,lopo,p2,1,cnn_baseline,2,0.9641025641025641,0.9632162861886364,0.963100415889115,0.9709401709401709,0.9519774011299436,1992,354,585,40.74665400001686,0.004206499957945198,34.0,14.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
237,muneca_escala,lopo,p2,1,mlp,2,0.9641025641025641,0.9634229058192192,0.9635614357069531,0.976068376068376,0.963276836158192,1992,354,585,103.4988196999766,0.006461400014813989,97.0,77.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
238,muneca_escala,lopo,p2,1,svm,2,0.9555555555555556,0.954494950409008,0.9544931796308167,0.9641025641025641,0.940677966101695,1992,354,585,0.9800872999476269,0.12282150000100955,,,cpu
239,muneca_escala,lopo,p2,1,random_forest,2,0.9213675213675213,0.9191899482530866,0.9190753225599152,0.9282051282051282,0.8926553672316384,1992,354,585,5.7754426000174135,0.09269319998566061,,,cpu
240,muneca_escala,lopo,p3,2,cnn_baseline,2,0.95578231292517,0.9554828387670803,0.9549337335783425,0.9540816326530612,0.9575070821529745,1990,353,588,51.26537550002104,0.004063800035510212,43.0,23.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
241,muneca_escala,lopo,p3,2,mlp,2,0.9523809523809523,0.9520632476670768,0.9511240909085311,0.9523809523809523,0.9688385269121813,1990,353,588,89.17531299998518,0.007029399974271655,83.0,63.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
242,muneca_escala,lopo,p3,2,svm,2,0.9506802721088435,0.9503281995918226,0.9496111561819239,0.9455782312925171,0.943342776203966,1990,353,588,1.2381612000172026,0.06639500003075227,,,cpu
243,muneca_escala,lopo,p3,2,random_forest,2,0.9489795918367347,0.9485921101753209,0.9476046048459841,0.9472789115646258,0.9065155807365439,1990,353,588,5.695713999972213,0.06748500000685453,,,cpu
244,muneca_escala,lopo,p4,3,cnn_baseline,2,0.9532554257095158,0.9532996632996632,0.9530499348613994,0.9632721202003339,0.9461756373937678,1979,353,599,49.32409920002101,0.0036823999835178256,42.0,22.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
245,muneca_escala,lopo,p4,3,mlp,2,0.9582637729549248,0.9582828282828283,0.9581871574160132,0.9682804674457429,0.9376770538243626,1979,353,599,70.18546990002505,0.003561000048648566,66.0,46.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
246,muneca_escala,lopo,p4,3,svm,2,0.9482470784641068,0.9482659932659931,0.9480920951929118,0.9616026711185309,0.9320113314447592,1979,353,599,1.159348700020928,0.08657270000549033,,,cpu
247,muneca_escala,lopo,p4,3,random_forest,2,0.9298831385642737,0.9299326599326599,0.9292853465413412,0.9499165275459098,0.9093484419263456,1979,353,599,5.570317399979103,0.060143299982883036,,,cpu
248,muneca_escala,lopo,p5,4,cnn_baseline,2,0.9437819420783645,0.9421032421594219,0.943075972311946,0.9454855195911414,0.971830985915493,1989,355,587,34.86898550001206,0.004115099960472435,29.0,9.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
249,muneca_escala,lopo,p5,4,mlp,2,0.9540034071550255,0.952771724738017,0.9531163264384187,0.9420783645655877,0.9633802816901409,1989,355,587,40.899625100020785,0.0036658000317402184,38.0,18.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
250,muneca_escala,lopo,p5,4,svm,2,0.9437819420783645,0.9424815571444785,0.9428382320181893,0.938671209540034,0.9661971830985916,1989,355,587,1.1274739999789745,0.11124570004176348,,,cpu
251,muneca_escala,lopo,p5,4,random_forest,2,0.8671209540034072,0.8670309839972762,0.8647956964149964,0.8603066439522998,0.9492957746478873,1989,355,587,5.431296100025065,0.0444361999980174,,,cpu
252,muneca_escala_rot,temporal,unico,0,cnn_baseline,0,0.9464692482915718,0.9465740415709031,0.9468171881081938,0.9533029612756264,0.9632107023411371,1754,299,878,43.39002469996922,0.004080699989572167,42.0,22.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
253,muneca_escala_rot,temporal,unico,0,mlp,0,0.9578587699316629,0.9575543384145094,0.9575890975121492,0.9567198177676538,0.9565217391304348,1754,299,878,52.23521469999105,0.003797900048084557,56.0,36.0,cuda: NVIDIA GeForce RTX 5070 Laptop GPU
254,muneca_escala_rot,temporal,unico,0,svm,0,0.9305239179954442,0.9298279699597236,0.9298756234806597,0.9419134396355353,0.9431438127090301,1754,299,878,0.9455043000052683,0.09972050000214949,,,cpu
255,muneca_escala_rot,temporal,unico,0,random_forest,0,0.9248291571753986,0.9240736905004082,0.9237320163263966,0.9350797266514806,0.9331103678929766,1754,299,878,4.321809499990195,0.06854749994818121,,,cpu
256,muneca_escala_rot,temporal,unico,0,knn,0,0.9043280182232346,0.9030009269686857,0.9029471731965018,0.907744874715262,0.9163879598662207,1754,299,878,0.006927400012500584,0.2781941000139341,,,cpu
257,muneca_escala_rot,temporal,unico,0,logreg,0,0.9009111617312073,0.8993047038878963,0.898841251394089,0.8849658314350797,0.8896321070234113,1754,299,878,0.34161510004196316,0.004061300016473979,,,cpu
